Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,Marion,US,ME-18010,Michelle Ellison,9/29/2024,US-2024-148138,43302,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,East,8932,Corporate,10/3/2024,Standard Class,Ohio,Storage,0.2,-6.396,2,51.168
Office Supplies,Philadelphia,US,DS-13180,David Smith,11/28/2023,US-2023-127243,19140,OFF-ST-10002301,Tennsco Commercial Shelving,East,6438,Corporate,12/4/2023,Standard Class,Pennsylvania,Storage,0.2,-7.7292,2,32.544
Office Supplies,Philadelphia,US,FM-14215,Filia McAdams,5/12/2023,US-2023-101196,19140,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",East,4780,Corporate,5/17/2023,Standard Class,Pennsylvania,Storage,0.2,-19.5624,2,82.368
Office Supplies,Philadelphia,US,FC-14335,Fred Chung,5/15/2022,US-2022-138492,19140,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,East,2553,Corporate,5/22/2022,Standard Class,Pennsylvania,Storage,0.2,-10.3936,2,51.968
Office Supplies,Philadelphia,US,JO-15145,Jack O'Briant,7/29/2023,US-2023-116344,19140,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",East,5325,Corporate,8/2/2023,Standard Class,Pennsylvania,Storage,0.2,-16.9568,2,84.784
Office Supplies,Philadelphia,US,AC-10615,Ann Chong,9/15/2022,US-2022-100734,19143,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",East,3200,Corporate,9/20/2022,Standard Class,Pennsylvania,Storage,0.2,-29.4368,2,147.184
Office Supplies,Reading,US,MZ-17515,Mary Zewe,10/3/2022,US-2022-125178,19601,OFF-ST-10002562,Staple magnet,East,3390,Corporate,10/9/2022,Standard Class,Pennsylvania,Storage,0.2,1.5008,2,15.008
Office Supplies,Columbus,US,CC-12610,Corey Catlett,11/26/2024,US-2024-155957,43229,OFF-AP-10002082,Holmes HEPA Air Purifier,East,9661,Corporate,11/30/2024,Standard Class,Ohio,Appliances,0.2,9.801,3,52.272
Office Supplies,Toledo,US,TS-21160,Theresa Swint,4/16/2022,US-2022-161263,43615,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,East,2393,Corporate,4/21/2022,Standard Class,Ohio,Appliances,0.2,4.5216,3,45.216
Office Supplies,Philadelphia,US,TH-21115,Thea Hudgings,11/2/2024,US-2024-127782,19140,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,East,9261,Corporate,11/6/2024,Standard Class,Pennsylvania,Appliances,0.2,1.2585,3,20.136
Office Supplies,Bowling Green,US,BS-11380,Bill Stewart,11/16/2024,US-2024-160633,43402,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,East,9491,Corporate,11/21/2024,Standard Class,Ohio,Art,0.2,5.397000000,3,86.352
Office Supplies,Toledo,US,TS-21160,Theresa Swint,4/16/2022,US-2022-161263,43615,OFF-AR-10004757,Crayola Colored Pencils,East,2394,Corporate,4/21/2022,Standard Class,Ohio,Art,0.2,1.2792,3,7.872
Office Supplies,Philadelphia,US,MS-17980,Michael Stewart,12/4/2024,US-2024-117667,19134,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,East,9811,Corporate,12/9/2024,Standard Class,Pennsylvania,Art,0.2,3.1806,3,13.392
Office Supplies,Philadelphia,US,SM-20950,Suzanne McNair,9/29/2021,US-2021-122931,19134,OFF-AR-10003469,Nontoxic Chalk,East,1248,Corporate,10/3/2021,Standard Class,Pennsylvania,Art,0.2,1.4784,3,4.224
Office Supplies,Philadelphia,US,AY-10555,Andy Yotov,12/26/2021,US-2021-101427,19140,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",East,1971,Corporate,12/30/2021,Standard Class,Pennsylvania,Art,0.2,1.1022,3,8.016
Office Supplies,Philadelphia,US,VG-21805,Vivek Grady,8/26/2023,US-2023-132094,19140,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",East,5465,Corporate,9/2/2023,Standard Class,Pennsylvania,Art,0.2,1.6416,3,5.472
Office Supplies,Mount Vernon,US,SP-20545,Sibella Parks,10/13/2021,US-2021-123316,10550,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,East,1338,Corporate,10/17/2021,Standard Class,New York,Binders,0.2,2.8101,3,7.752
Office Supplies,New York City,US,CP-12340,Christine Phan,7/23/2024,US-2024-117240,10009,OFF-BI-10000848,Angle-D Ring Binders,East,8199,Corporate,7/28/2024,Standard Class,New York,Binders,0.2,4.2666,3,13.128
Office Supplies,New York City,US,DK-13150,David Kendrick,12/20/2024,US-2024-102197,10009,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,East,10049,Corporate,12/26/2024,Standard Class,New York,Binders,0.2,17.6232,3,50.352
Office Supplies,New York City,US,EH-13765,Edward Hooks,5/2/2023,US-2023-158155,10009,OFF-BI-10001670,Vinyl Sectional Post Binders,East,4709,Corporate,5/6/2023,Standard Class,New York,Binders,0.2,33.93,3,90.48
Office Supplies,New York City,US,EB-13750,Edward Becker,11/11/2023,US-2023-145548,10011,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,East,6220,Corporate,11/16/2023,Standard Class,New York,Binders,0.2,17.19,3,55.008
Office Supplies,New York City,US,EB-13750,Edward Becker,11/11/2023,US-2023-145548,10011,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",East,6223,Corporate,11/16/2023,Standard Class,New York,Binders,0.2,11.4504,3,35.232
Office Supplies,New York City,US,EH-13765,Edward Hooks,10/30/2023,US-2023-153836,10011,OFF-BI-10004817,GBC Personal VeloBind Strips,East,6070,Corporate,11/3/2023,Standard Class,New York,Binders,0.2,10.0632,3,28.752
Office Supplies,New York City,US,SH-19975,Sally Hughsby,11/10/2023,US-2023-125164,10011,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,East,6190,Corporate,11/14/2023,Standard Class,New York,Binders,0.2,16.8237,3,49.848
Office Supplies,New York City,US,AJ-10795,Anthony Johnson,12/26/2023,US-2023-123015,10024,OFF-BI-10004967,Round Ring Binders,East,6776,Corporate,12/30/2023,Standard Class,New York,Binders,0.2,1.6848,3,4.992
Office Supplies,New York City,US,FH-14275,Frank Hawley,11/10/2024,US-2024-104640,10024,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,East,9399,Corporate,11/16/2024,Standard Class,New York,Binders,0.2,314.2719,3,931.176
Office Supplies,New York City,US,KH-16330,Katharine Harms,11/20/2021,US-2021-140396,10024,OFF-BI-10003669,3M Organizer Strips,East,1647,Corporate,11/25/2021,Standard Class,New York,Binders,0.2,4.536,3,12.96
Office Supplies,New York City,US,JS-15685,Jim Sink,6/19/2024,US-2024-169999,10035,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,East,7934,Corporate,6/26/2024,Standard Class,New York,Binders,0.2,3.7596,3,11.568
Office Supplies,New York City,US,TB-21175,Thomas Boland,4/1/2023,US-2023-161473,10035,OFF-BI-10003305,Avery Hanging File Binders,East,4534,Corporate,4/5/2023,Standard Class,New York,Binders,0.2,4.6644,3,14.352
Office Supplies,Cincinnati,US,CA-12310,Christine Abelman,12/9/2024,US-2024-145366,45231,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",East,9901,Corporate,12/13/2024,Standard Class,Ohio,Envelopes,0.2,21.591,3,57.576
Office Supplies,Marion,US,DB-13120,David Bremer,12/27/2022,US-2022-101889,43302,OFF-EN-10003286,Staple envelope,East,4150,Corporate,12/31/2022,Standard Class,Ohio,Envelopes,0.2,6.7068,3,19.872
Office Supplies,Philadelphia,US,AC-10420,Alyssa Crouse,2/23/2023,US-2023-144400,19120,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",East,4353,Corporate,2/27/2023,Standard Class,Pennsylvania,Envelopes,0.2,21.591,3,57.576
Office Supplies,Philadelphia,US,PB-19210,Phillip Breyer,11/23/2021,US-2021-149055,19134,OFF-EN-10003040,Quality Park Security Envelopes,East,1675,Corporate,11/28/2021,Standard Class,Pennsylvania,Envelopes,0.2,21.1977,3,62.808
Office Supplies,Philadelphia,US,TH-21115,Thea Hudgings,11/2/2024,US-2024-127782,19140,OFF-EN-10003845,Colored Envelopes,East,9270,Corporate,11/6/2024,Standard Class,Pennsylvania,Envelopes,0.2,2.8782,3,8.856
Office Supplies,Philadelphia,US,KD-16495,Keith Dawkins,8/13/2024,US-2024-167542,19120,OFF-LA-10004093,Avery 486,East,8335,Corporate,8/20/2024,Standard Class,Pennsylvania,Labels,0.2,5.9211,3,17.544
Office Supplies,Philadelphia,US,AG-10495,Andrew Gjertsen,10/13/2024,US-2024-132976,19140,OFF-LA-10002043,Avery 489,East,9080,Corporate,10/17/2024,Standard Class,Pennsylvania,Labels,0.2,8.694,3,24.84
Office Supplies,Cleveland,US,AM-10360,Alice McCarthy,5/28/2024,US-2024-161340,44105,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),East,7759,Corporate,6/1/2024,Standard Class,Ohio,Paper,0.2,5.0286,3,13.872
Office Supplies,Columbus,US,EA-14035,Erin Ashbrook,12/5/2021,US-2021-151162,43229,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",East,1797,Corporate,12/9/2021,Standard Class,Ohio,Paper,0.2,5.6784,3,17.472
Office Supplies,Columbus,US,EA-14035,Erin Ashbrook,12/5/2021,US-2021-151162,43229,OFF-PA-10001033,Xerox 1893,East,1795,Corporate,12/9/2021,Standard Class,Ohio,Paper,0.2,35.6613,3,98.376
Office Supplies,Philadelphia,US,FH-14365,Fred Hopkins,7/6/2024,US-2024-124303,19120,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",East,8060,Corporate,7/13/2024,Standard Class,Pennsylvania,Paper,0.2,5.8203,3,16.056
Office Supplies,Philadelphia,US,EA-14035,Erin Ashbrook,7/31/2024,US-2024-121909,19134,OFF-PA-10003790,Xerox 1991,East,8251,Corporate,8/5/2024,Standard Class,Pennsylvania,Paper,0.2,17.8152,3,54.816
Office Supplies,Philadelphia,US,SP-20860,Sung Pak,8/16/2022,US-2022-126753,19134,OFF-PA-10000130,Xerox 199,East,2987,Corporate,8/20/2022,Standard Class,Pennsylvania,Paper,0.2,3.21,3,10.272
Office Supplies,Lancaster,US,HG-14965,Henry Goldwyn,11/4/2024,US-2024-122672,43130,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",East,9315,Corporate,11/9/2024,Standard Class,Ohio,Storage,0.2,-43.7292,3,194.352
Office Supplies,New York City,US,TB-21355,Todd Boyes,11/22/2023,US-2023-154711,10009,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",East,6353,Corporate,11/26/2023,Standard Class,New York,Binders,0.2,4.1148,4,12.192
Office Supplies,New York City,US,AH-10195,Alan Haines,8/24/2024,US-2024-123043,10024,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,East,8426,Corporate,8/29/2024,Standard Class,New York,Binders,0.2,7.71,4,24.672
Office Supplies,New York City,US,SP-20545,Sibella Parks,2/6/2024,US-2024-101840,10024,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",East,7001,Corporate,2/12/2024,Standard Class,New York,Binders,0.2,15.606,4,46.24
Office Supplies,Lakewood,US,CA-11965,Carol Adams,9/25/2024,US-2024-122112,44107,OFF-EN-10004459,Security-Tint Envelopes,East,8892,Corporate,9/29/2024,Standard Class,Ohio,Envelopes,0.2,8.8624,4,24.448
Office Supplies,Philadelphia,US,ML-17395,Marina Lichtenstein,10/22/2024,US-2024-156363,19134,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,East,9170,Corporate,10/28/2024,Standard Class,Pennsylvania,Envelopes,0.2,11.088,4,31.68
Office Supplies,Philadelphia,US,BN-11470,Brad Norvell,4/16/2022,US-2022-106215,19143,OFF-FA-10001229,Staples,East,2397,Corporate,4/21/2022,Standard Class,Pennsylvania,Fasteners,0.2,4.0872,4,12.576
Office Supplies,Philadelphia,US,HM-14860,Harry Marie,10/19/2024,US-2024-125199,19120,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",East,9124,Corporate,10/25/2024,Standard Class,Pennsylvania,Paper,0.2,7.4,4,23.68
Office Supplies,Philadelphia,US,EH-13765,Edward Hooks,10/18/2021,US-2021-138450,19134,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",East,1367,Corporate,10/22/2021,Standard Class,Pennsylvania,Paper,0.2,3.14,4,10.048
Office Supplies,Philadelphia,US,SM-20950,Suzanne McNair,9/29/2021,US-2021-122931,19134,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,East,1253,Corporate,10/3/2021,Standard Class,Pennsylvania,Paper,0.2,6.8016,4,20.928
Office Supplies,Philadelphia,US,AG-10495,Andrew Gjertsen,10/13/2024,US-2024-132976,19140,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",East,9084,Corporate,10/17/2024,Standard Class,Pennsylvania,Paper,0.2,5.9072,4,18.176
Office Supplies,Toledo,US,RR-19525,Rick Reed,7/25/2023,US-2023-115525,43615,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,East,5302,Corporate,7/29/2023,Standard Class,Ohio,Appliances,0.2,27.4365,5,243.88
Office Supplies,Philadelphia,US,DP-13105,Dave Poirier,4/13/2024,US-2024-141663,19134,OFF-FA-10004076,Translucent Push Pins by OIC,East,7404,Corporate,4/17/2024,Standard Class,Pennsylvania,Fasteners,0.2,1.683,5,7.92
Office Supplies,Philadelphia,US,ES-14080,Erin Smith,2/24/2024,US-2024-127397,19134,OFF-PA-10001125,Xerox 1988,East,7068,Corporate,2/28/2024,Standard Class,Pennsylvania,Paper,0.2,38.725,5,123.92
Office Supplies,Philadelphia,US,MS-17980,Michael Stewart,12/4/2024,US-2024-117667,19134,OFF-PA-10002709,Xerox 1956,East,9816,Corporate,12/9/2024,Standard Class,Pennsylvania,Paper,0.2,8.671,5,23.92
Office Supplies,Kent,US,SB-20290,Sean Braxton,11/18/2023,US-2023-158575,44240,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,East,6289,Corporate,11/24/2023,Standard Class,Ohio,Appliances,0.2,16.8948,6,103.968
Office Supplies,Philadelphia,US,CM-12715,Craig Molinari,9/26/2021,US-2021-144974,19140,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",East,1224,Corporate,9/30/2021,Standard Class,Pennsylvania,Appliances,0.2,3.1032,6,41.376
Office Supplies,New York City,US,GT-14635,Grant Thornton,11/5/2022,US-2022-144386,10009,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",East,3564,Corporate,11/11/2022,Standard Class,New York,Binders,0.2,8.8704,6,25.344
Office Supplies,New York City,US,BS-11380,Bill Stewart,12/3/2022,US-2022-142475,10011,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,East,3879,Corporate,12/7/2022,Standard Class,New York,Binders,0.2,206.6232,6,590.352
Office Supplies,Philadelphia,US,EH-13765,Edward Hooks,10/18/2021,US-2021-138450,19134,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",East,1365,Corporate,10/22/2021,Standard Class,Pennsylvania,Envelopes,0.2,19.692,6,52.512
Office Supplies,Cincinnati,US,MH-17620,Matt Hagelstein,9/3/2023,US-2023-153185,45231,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",East,5570,Corporate,9/8/2023,Standard Class,Ohio,Paper,0.2,11.223,6,30.96
Office Supplies,Philadelphia,US,DK-13225,Dean Katz,9/1/2023,US-2023-155481,19140,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",East,5528,Corporate,9/5/2023,Standard Class,Pennsylvania,Paper,0.2,9.906,6,30.48
Office Supplies,Philadelphia,US,EH-13765,Edward Hooks,10/18/2021,US-2021-138450,19134,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",East,1369,Corporate,10/22/2021,Standard Class,Pennsylvania,Storage,0.2,-35.046,6,186.912
Office Supplies,Philadelphia,US,SM-20950,Suzanne McNair,9/29/2021,US-2021-122931,19134,OFF-ST-10004459,Tennsco Single-Tier Lockers,East,1259,Corporate,10/3/2021,Standard Class,Pennsylvania,Storage,0.2,-337.806,6,1801.632
Office Supplies,Philadelphia,US,AG-10495,Andrew Gjertsen,10/13/2024,US-2024-132976,19140,OFF-ST-10000876,Eldon Simplefile Box Office,East,9085,Corporate,10/17/2024,Standard Class,Pennsylvania,Storage,0.2,5.9712,6,59.712
Office Supplies,York,US,TS-21160,Theresa Swint,6/25/2023,US-2023-152051,17403,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",East,5098,Corporate,6/29/2023,Standard Class,Pennsylvania,Storage,0.2,-50.8704,6,254.352
Office Supplies,Columbus,US,CC-12610,Corey Catlett,11/26/2024,US-2024-155957,43229,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,East,9662,Corporate,11/30/2024,Standard Class,Ohio,Appliances,0.2,23.9778,7,213.136
Office Supplies,Lakewood,US,JW-15220,Jane Waco,11/18/2024,US-2024-158946,44107,OFF-AR-10001860,BIC Liqua Brite Liner,East,9524,Corporate,11/23/2024,Standard Class,Ohio,Art,0.2,7.7728,7,38.864
Office Supplies,Philadelphia,US,HM-14860,Harry Marie,10/19/2024,US-2024-125199,19120,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,East,9117,Corporate,10/25/2024,Standard Class,Pennsylvania,Art,0.2,9.2442,7,123.256
Office Supplies,Philadelphia,US,AH-10030,Aaron Hawkins,12/18/2024,US-2024-164000,19134,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,East,10034,Corporate,12/22/2024,Standard Class,Pennsylvania,Art,0.2,2.338,7,18.704
Office Supplies,Hempstead,US,DP-13105,Dave Poirier,12/6/2023,US-2023-162390,11550,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,East,6542,Corporate,12/12/2023,Standard Class,New York,Binders,0.2,314.8418,7,968.744
Office Supplies,Toledo,US,TS-21160,Theresa Swint,4/16/2022,US-2022-161263,43615,OFF-FA-10004838,"Super Bands, 12/Pack",East,2399,Corporate,4/21/2022,Standard Class,Ohio,Fasteners,0.2,-2.2134,7,10.416
Office Supplies,Philadelphia,US,GB-14530,George Bell,8/29/2023,US-2023-159912,19120,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,East,5502,Corporate,9/3/2023,Standard Class,Pennsylvania,Fasteners,0.2,-2.3814,7,10.584
Office Supplies,Philadelphia,US,DK-13225,Dean Katz,9/1/2023,US-2023-155481,19140,OFF-FA-10002780,Staples,East,5525,Corporate,9/5/2023,Standard Class,Pennsylvania,Fasteners,0.2,5.4236,7,16.688
Office Supplies,Lancaster,US,SC-20440,Shaun Chance,11/24/2024,US-2024-131366,17602,OFF-PA-10000675,Xerox 1919,East,9632,Corporate,11/29/2024,Standard Class,Pennsylvania,Paper,0.2,83.2097,7,229.544
Office Supplies,New York City,US,AC-10615,Ann Chong,9/2/2024,US-2024-157987,10009,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",East,8503,Corporate,9/6/2024,Standard Class,New York,Binders,0.2,8.9208,8,26.432
Office Supplies,New York City,US,KD-16615,Ken Dana,8/26/2023,US-2023-102141,10024,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,East,5466,Corporate,8/31/2023,Standard Class,New York,Binders,0.2,45.84,8,146.688
Office Supplies,Philadelphia,US,DS-13180,David Smith,11/28/2023,US-2023-127243,19140,OFF-FA-10004076,Translucent Push Pins by OIC,East,6437,Corporate,12/4/2023,Standard Class,Pennsylvania,Fasteners,0.2,2.6928,8,12.672
Office Supplies,Lakewood,US,ES-14080,Erin Smith,12/2/2024,US-2024-157469,44107,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,East,9758,Corporate,12/7/2024,Standard Class,Ohio,Art,0.2,1.7262,9,19.728
Office Supplies,Philadelphia,US,SM-20950,Suzanne McNair,9/29/2021,US-2021-122931,19134,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",East,1252,Corporate,10/3/2021,Standard Class,Pennsylvania,Labels,0.2,18.018,11,55.44
Office Supplies,Hempstead,US,DP-13105,Dave Poirier,12/6/2023,US-2023-162390,11550,OFF-BI-10001721,Trimflex Flexible Post Binders,East,6539,Corporate,12/12/2023,Standard Class,New York,Binders,0.2,77.8232,13,222.352
Office Supplies,Philadelphia,US,LR-17035,Lisa Ryan,9/7/2022,US-2022-102876,19134,OFF-BI-10004781,GBC Wire Binding Strips,East,3124,Corporate,9/14/2022,Standard Class,Pennsylvania,Binders,0.7,-6.9828,1,9.522
Office Supplies,Philadelphia,US,SP-20620,Stefania Perrino,9/9/2024,US-2024-118087,19134,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",East,8614,Corporate,9/13/2024,Standard Class,Pennsylvania,Binders,0.7,-3.6024,1,4.503
Office Supplies,Philadelphia,US,SF-20965,Sylvia Foulston,9/28/2024,US-2024-152205,19134,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,East,8910,Corporate,10/5/2024,Standard Class,Pennsylvania,Binders,0.7,-1.8585,1,2.655
Office Supplies,Springfield,US,KN-16390,Katherine Nockton,8/21/2022,US-2022-154823,45503,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,East,3005,Corporate,8/25/2022,Standard Class,Ohio,Binders,0.7,-8.9796,2,12.828
Office Supplies,Philadelphia,US,FH-14365,Fred Hopkins,7/6/2024,US-2024-124303,19120,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",East,8059,Corporate,7/13/2024,Standard Class,Pennsylvania,Binders,0.7,-2.2586,2,2.946
Office Supplies,Philadelphia,US,GB-14530,George Bell,8/29/2023,US-2023-159912,19120,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,East,5500,Corporate,9/3/2023,Standard Class,Pennsylvania,Binders,0.7,-2.7888,2,3.486
Office Supplies,Philadelphia,US,SP-20620,Stefania Perrino,9/9/2024,US-2024-118087,19134,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,East,8616,Corporate,9/13/2024,Standard Class,Pennsylvania,Binders,0.7,-2.3276,2,3.036
Office Supplies,Philadelphia,US,SP-20860,Sung Pak,8/16/2022,US-2022-126753,19134,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",East,2985,Corporate,8/20/2022,Standard Class,Pennsylvania,Binders,0.7,-1.9068,2,2.724
